kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_srad,ra,dec,koi_kepmag
11913071,K07492.01,FALSE POSITIVE,0,1,0,0,3.747835042,134.1877331,0.5470,5.28519,1.8892e+05,141.70,2697.0,6016.20,8529.00,3.0650,291.061400,50.255440,9.532
11918482,K07493.01,FALSE POSITIVE,0,1,0,0,0.947548480,132.2664310,11.1936,1.73470,1.1348e+04,224.79,622.0,44.70,3246.00,0.2000,294.019170,50.216606,13.497
11922648,K07494.01,FALSE POSITIVE,0,0,1,1,1.756431850,132.0575000,0.1150,2.39700,5.1600e+01,0.58,1366.0,9.60,5696.00,0.8120,295.949250,50.208920,14.529
11922782,K07495.01,FALSE POSITIVE,0,1,0,0,1.756466865,132.0302990,0.8240,4.77810,1.8822e+05,87.40,1831.0,541.90,5726.00,1.4650,296.007420,50.232609,10.460
11923819,K07496.01,FALSE POSITIVE,0,1,0,0,33.159475806,159.8126411,0.7680,9.01353,2.2217e+05,146.47,1068.0,3733.60,7967.00,2.3790,296.464290,50.286152,11.562
11959569,K07497.01,FALSE POSITIVE,0,1,0,0,46.148691060,173.2380910,0.0020,19.09200,3.4963e+05,114.20,647.0,1021.30,5383.00,1.9350,289.394170,50.368069,12.387
11966557,K07498.01,FALSE POSITIVE,0,1,0,0,60.297677400,161.8546910,0.5960,14.25610,3.1589e+05,63.57,481.0,1215.80,5995.00,0.9770,293.480350,50.347488,15.680
5897826,K00126.02,CANDIDATE,0,0,0,0,0.875197345,131.8135915,1.0040,0.05200,0.0000e+00,0.73,2518.0,0.00,5855.00,1.7960,297.475860,41.114288,13.109
3240158,K01106.03,CANDIDATE,0,0,0,0,13.229820300,134.3757000,0.4350,3.56600,1.5780e+02,1.50,856.0,10.00,6049.00,1.1760,292.713100,38.358212,14.818
2837111,K01110.02,CANDIDATE,0,0,0,0,3.718408840,134.6575000,0.1920,3.61100,7.7200e+01,0.84,1184.0,9.60,5982.00,0.9600,287.444090,38.088428,14.794
3241619,K06312.01,FALSE POSITIVE,0,1,0,0,1.703347524,132.4680448,0.2230,3.30390,5.0441e+05,47.62,1202.0,1288.00,5325.00,0.6480,293.094940,38.361252,12.524
3241662,K06313.01,FALSE POSITIVE,0,0,1,1,1.703329150,132.4729400,0.3070,1.66300,9.8500e+01,0.86,1420.0,8.90,5749.00,0.8640,293.105680,38.374340,15.191
3245000,K06314.01,FALSE POSITIVE,0,0,1,0,20.413812000,148.5092000,1.1580,5.80600,4.9640e+02,16.50,586.0,11.60,5514.00,0.8260,293.900910,38.308689,15.380
3246867,K06315.01,CANDIDATE,0,0,0,0,5.327371920,133.2711400,0.3554,2.22600,1.0770e+02,0.70,782.0,6.80,4905.00,0.6790,294.341460,38.340519,14.440
3247294,K06316.01,FALSE POSITIVE,0,1,0,0,67.419585420,133.4311220,0.7200,7.64500,1.8217e+05,49.46,470.0,836.00,6071.00,0.9620,294.439910,38.380840,13.924
3248332,K06317.01,FALSE POSITIVE,1,0,0,0,7.363572395,138.7044200,0.9220,5.75450,1.2970e+05,82.22,1287.0,224.90,6793.00,1.5080,294.664670,38.333000,13.102
3249334,K06318.01,CANDIDATE,0,0,0,0,5.902605860,136.3550700,0.1049,1.83200,3.3770e+02,1.26,759.0,8.20,4960.00,0.7070,294.878880,38.397812,15.734
3323289,K06319.01,FALSE POSITIVE,0,1,0,0,33.693201537,158.8667240,0.3790,7.44219,5.0877e+05,68.86,518.0,1618.40,5427.00,0.8990,285.336580,38.450520,14.898
3324069,K06320.01,CANDIDATE,0,0,0,0,22.802650000,132.9476000,0.1018,19.34000,5.3100e+01,2.36,1045.0,11.80,5011.00,3.3240,285.640930,38.418732,13.124
4758350,K06447.01,FALSE POSITIVE,0,1,0,0,1.120997701,131.4848600,1.1140,11.24300,1.4560e+02,66.58,3992.0,58.10,6720.00,4.8450,294.931980,39.812420,12.964
4758368,K06448.01,FALSE POSITIVE,0,1,0,0,1.874967748,132.7015530,0.8170,10.01590,3.1526e+04,378.99,4440.0,1566.60,4588.00,18.3280,294.936370,39.852482,10.805
4760959,K06449.01,CANDIDATE,0,0,0,0,29.931517400,135.0082000,0.5986,2.53000,3.5300e+02,1.58,517.0,5.60,5551.00,0.8090,295.526180,39.806839,15.671
4764969,K06450.01,CANDIDATE,0,0,0,0,0.602277579,131.5303000,0.7502,2.38000,3.4600e+01,0.78,2699.0,26.70,6510.00,1.2280,296.322020,39.856049,12.361
4768756,K06451.01,FALSE POSITIVE,0,0,1,1,2.404401120,133.1975000,0.6690,5.49000,2.7100e+01,0.42,1172.0,16.70,5433.00,0.7690,297.117400,39.859112,12.632
4769824,K06452.01,FALSE POSITIVE,0,0,1,1,21.926779000,135.5453000,0.5420,10.05000,1.9860e+02,1.26,618.0,10.50,5853.00,0.8680,297.322390,39.872990,15.407
4773155,K06453.01,FALSE POSITIVE,0,1,0,0,25.706001174,156.6442150,0.4300,10.96900,4.6496e+05,67.11,579.0,2008.10,5642.00,0.9030,297.982640,39.894081,13.592
4830859,K06454.01,CANDIDATE,0,0,0,0,27.217385500,144.6728000,0.6516,3.26800,1.5590e+02,1.34,667.0,6.70,6263.00,1.0190,290.311340,39.980690,15.000
4832273,K06455.01,FALSE POSITIVE,1,0,0,0,501.907030000,205.6190000,0.0805,12.43000,3.0690e+02,1.83,254.0,10.30,6316.00,1.0360,290.762510,39.910648,14.131
5353938,K06568.01,CANDIDATE,0,0,0,0,6.276515920,136.1803200,0.1720,1.97300,1.6600e+02,0.65,532.0,8.90,3914.00,0.5150,289.159550,40.511810,15.516
5359678,K06569.01,FALSE POSITIVE,0,1,0,0,3.115304946,133.1240488,0.8900,4.88748,1.4952e+05,61.66,1404.0,1398.80,6367.00,1.0870,290.951320,40.547970,14.154
5380812,K06570.01,CANDIDATE,0,0,0,0,16.214474000,136.4350000,0.6311,4.14900,1.6170e+02,3.53,1256.0,9.40,6801.00,2.6370,296.562320,40.590939,10.896
5385469,K06571.01,FALSE POSITIVE,1,0,0,1,12.422524000,141.8750000,0.5660,13.55000,3.3900e+01,0.86,1107.0,6.70,7225.00,1.4140,297.594850,40.512299,13.087
5385647,K06572.01,FALSE POSITIVE,0,1,0,1,12.426926400,141.4499000,0.0400,21.82600,1.2660e+02,1.66,906.0,28.30,5349.00,1.5050,297.634520,40.526520,13.994
5385667,K06573.01,FALSE POSITIVE,1,0,1,1,12.426180900,141.5307000,0.9800,29.09000,9.2200e+01,1.88,976.0,39.00,5948.00,1.4320,297.640590,40.531952,13.219
5388229,K06574.01,FALSE POSITIVE,1,0,0,0,0.618105420,131.7448800,1.2326,6.66600,1.2264e+04,39.52,1994.0,118.70,5371.00,0.9490,298.211180,40.512501,14.684
5389184,K06575.01,FALSE POSITIVE,0,0,1,0,1.069951360,132.3046900,0.1760,1.32200,5.4800e+01,0.90,1991.0,10.80,5869.00,1.2210,298.400090,40.585670,14.174
6421483,K06703.01,FALSE POSITIVE,0,1,0,0,2.158398259,131.8940540,0.9960,8.16330,9.3038e+04,101.02,1829.0,217.00,5210.00,1.9460,283.045100,41.860062,13.024
6421937,K06704.01,FALSE POSITIVE,0,1,0,0,359.534371000,218.6861300,100.8060,24.20500,5.7320e+03,64333.80,491.0,96.00,5087.00,5.8990,283.256590,41.803150,13.925
6423922,K06705.01,CANDIDATE,0,0,0,0,0.995141200,131.5268000,0.9980,5.58800,1.0170e+02,0.22,509.0,17.60,3325.00,0.1090,284.239900,41.819042,15.673
6428942,K06706.01,FALSE POSITIVE,1,0,0,0,534.866680000,209.0227000,0.1130,8.19000,5.6500e+02,4.30,328.0,8.30,6668.00,1.7910,286.676970,41.826874,13.845
6436505,K06707.01,CANDIDATE,0,0,0,0,43.535891000,155.2005500,0.2580,4.71200,5.7660e+02,1.86,444.0,13.90,5481.00,0.7780,289.707030,41.843540,15.857
6437993,K06708.01,FALSE POSITIVE,1,0,0,0,1.397975420,131.6767000,0.0770,9.06000,4.3200e+01,0.49,1316.0,15.50,5074.00,0.7610,290.185210,41.867222,12.763
6442246,K06709.01,FALSE POSITIVE,0,0,0,1,2.212749800,132.7452000,0.2290,3.05400,2.2700e+01,0.68,1801.0,9.30,6195.00,1.4050,291.600770,41.830639,13.386
6443392,K06710.01,FALSE POSITIVE,1,0,0,0,0.776976021,132.2745574,1.2220,1.95401,2.1245e+04,48.15,2083.0,1582.90,5999.00,1.0420,291.992980,41.884125,12.723
7137798,K06836.01,FALSE POSITIVE,0,1,0,0,2.253537390,132.4867080,0.8200,5.74622,1.8283e+05,96.65,2056.0,904.80,6951.00,1.6620,297.137760,42.680000,13.451
7177553,K06837.01,FALSE POSITIVE,0,1,0,0,17.996461480,139.5431461,1.0910,4.65638,6.2755e+04,114.45,1004.0,1951.80,5684.00,2.2490,283.012120,42.721272,11.511
7177892,K06838.01,FALSE POSITIVE,0,1,0,0,1.386249249,132.7422060,1.1350,2.99104,4.7188e+04,78.60,2137.0,560.00,6226.00,1.5940,283.169010,42.792114,11.766
7185487,K06839.01,FALSE POSITIVE,1,0,0,0,0.534829110,131.7369000,0.3597,0.99600,7.0400e+02,0.54,753.0,9.80,3229.00,0.2010,286.618960,42.778561,16.670
7198648,K06840.01,FALSE POSITIVE,1,0,0,1,0.566799833,131.6409400,0.8510,5.54300,1.9800e+02,1.27,1900.0,54.00,5488.00,0.7890,291.283110,42.741859,15.524
7199935,K06841.01,FALSE POSITIVE,1,0,1,1,0.566795728,131.8148000,0.6530,2.79000,1.8900e+01,0.64,2755.0,12.40,6130.00,1.3930,291.657590,42.729649,13.379
7200102,K06842.01,FALSE POSITIVE,0,1,0,0,14.665759784,139.5741023,0.5760,3.65814,3.3698e+05,67.17,712.0,1143.60,5385.00,1.0020,291.708280,42.797001,15.213
7200225,K06843.01,FALSE POSITIVE,1,0,1,1,0.566780836,131.8749000,0.0050,4.93700,6.0900e+01,0.75,2204.0,18.70,5949.00,0.9620,291.743350,42.769482,15.328
8488381,K07888.01,CANDIDATE,0,0,0,0,4.736815600,131.7876000,0.2180,2.84000,3.5300e+01,0.60,1137.0,6.90,6088.00,1.0110,289.203310,44.505138,13.922
8111622,K06968.01,FALSE POSITIVE,0,1,0,0,15.446059620,145.5341274,0.3000,4.59630,3.3091e+05,52.93,701.0,2025.20,5838.00,0.8970,296.438540,43.965961,15.488
8112013,K06969.01,FALSE POSITIVE,0,1,0,0,1.790518325,132.9384734,0.6430,3.34624,6.1542e+04,32.19,1850.0,2493.30,6586.00,1.2190,296.555940,43.967758,12.450
8115647,K06970.01,CANDIDATE,0,0,0,0,40.769854100,158.8636300,0.2020,2.99700,2.3980e+02,1.87,585.0,8.80,5884.00,1.2100,297.468570,43.982010,14.908
8120820,K06971.01,CANDIDATE,0,0,0,0,129.222771000,255.1859000,0.8670,7.27200,4.4530e+02,2.01,288.0,12.00,4934.00,0.8090,298.700010,43.976490,14.784
8123170,K06972.01,FALSE POSITIVE,1,0,0,0,1.039050820,132.5348000,0.4522,3.03500,4.3800e+01,0.87,2297.0,9.90,6558.00,1.2800,299.276120,43.936829,13.835
8123937,K06973.01,FALSE POSITIVE,1,0,1,0,0.503201954,131.7843600,0.3279,0.16700,4.3000e+01,2.99,3550.0,8.00,6157.00,2.3060,299.482060,43.916603,11.626
8128965,K06974.01,FALSE POSITIVE,0,1,0,0,7.140373046,138.0080120,0.3090,7.07032,2.0526e+05,61.56,1132.0,3250.00,5945.00,1.3330,300.773100,43.962132,13.232
8129189,K06975.01,FALSE POSITIVE,0,1,0,0,53.647084859,152.9720400,0.4320,19.94990,2.1910e+05,142.04,753.0,3272.40,5261.00,2.9430,300.833070,43.962311,12.479
8878681,K07103.01,FALSE POSITIVE,0,1,0,0,2.496328637,132.2054088,1.1990,2.73115,2.0527e+04,112.28,2317.0,1412.40,6757.00,2.6150,289.231570,45.164322,11.211
8879427,K07104.01,FALSE POSITIVE,0,1,0,0,16.313281240,136.8539810,0.7680,4.45731,7.1589e+04,30.85,747.0,982.30,6008.00,1.0060,289.536680,45.105141,14.524
8879915,K07105.01,FALSE POSITIVE,0,1,0,0,1.721313779,132.5318957,0.3150,3.54768,5.3462e+05,83.69,1627.0,742.80,5960.00,1.0730,289.745150,45.187160,15.187
8881169,K07106.01,CANDIDATE,0,0,0,0,5.018803050,132.2519100,0.1720,1.82300,9.8700e+01,1.08,1178.0,10.30,6220.00,1.0830,290.212550,45.134991,14.541
8890996,K07107.01,FALSE POSITIVE,0,1,0,1,1.506507450,132.9868300,0.6770,2.62200,2.7800e+01,1.13,2498.0,14.40,6839.00,2.0200,293.821750,45.107750,12.491
8906676,K07108.01,FALSE POSITIVE,0,1,0,0,8.209514329,134.0632157,1.0790,4.14104,1.4139e+05,149.52,1371.0,6579.30,6258.00,2.1110,298.448550,45.104176,12.121
8938628,K07109.01,FALSE POSITIVE,0,1,0,0,3.431126546,133.5931040,1.1610,2.79860,4.0248e+04,47.48,1251.0,308.50,5815.00,0.9690,285.662600,45.217720,13.681
8940961,K07110.01,FALSE POSITIVE,0,1,0,0,1.583334941,132.3778940,0.7810,4.48540,1.7707e+05,52.00,1548.0,368.80,5846.00,0.9530,286.789520,45.271381,14.932
9821078,K07234.01,FALSE POSITIVE,1,0,0,0,8.429438192,132.2922535,0.4280,3.94306,4.5635e+05,49.49,582.0,3072.50,4268.00,0.6800,286.819270,46.664780,14.117
9821428,K07235.01,CANDIDATE,0,0,0,0,299.706880000,360.3939000,0.1196,15.39000,2.3070e+02,1.15,237.0,8.60,5606.00,0.7600,287.026150,46.686291,14.713
9837013,K07236.01,CANDIDATE,0,0,0,0,14.461834000,137.2566000,0.0650,7.15600,8.0200e+01,1.05,785.0,9.00,5457.00,1.1960,294.293640,46.629501,14.750
9848420,K07237.01,FALSE POSITIVE,0,0,1,0,7.932019100,136.4321000,0.5896,8.18000,1.2510e+02,1.04,811.0,8.80,5219.00,0.9050,298.054900,46.633461,15.223
9850387,K07238.01,FALSE POSITIVE,0,1,0,0,1.374249107,131.6629680,0.7710,5.31810,1.3666e+05,96.85,2725.0,520.30,7053.00,2.1210,298.592380,46.690529,13.549
9850912,K07239.01,FALSE POSITIVE,0,0,1,1,8.480473700,135.8340000,0.3300,6.15700,3.3700e+02,1.85,930.0,14.50,6092.00,0.9980,298.735020,46.699791,15.790
9873869,K07241.01,FALSE POSITIVE,0,1,0,0,4.994773558,136.1744922,0.4160,4.48893,2.5976e+05,62.69,1264.0,5742.00,6253.00,1.1810,282.699770,46.717018,13.038
10736223,K07367.01,FALSE POSITIVE,0,1,0,0,1.105094098,132.5461998,0.1610,4.38191,7.3050e+05,267.59,3771.0,3732.80,8011.00,2.9270,293.846220,48.050251,13.651
10743600,K07369.01,FALSE POSITIVE,0,1,0,0,0.817022600,132.0228580,0.8430,2.97400,1.6770e+05,57.56,1947.0,240.10,5780.00,1.0000,296.383480,48.044006,17.206
10751908,K07370.01,CANDIDATE,0,0,0,0,4.485381450,135.2908100,0.1296,2.29700,1.6810e+02,0.96,962.0,8.20,5654.00,0.7370,298.607850,48.016022,15.457
10753734,K07371.01,FALSE POSITIVE,0,1,0,0,19.406693920,149.8078260,0.4240,5.27765,4.6452e+05,57.97,597.0,1496.80,5622.00,0.7780,299.078280,48.021969,13.564
10794242,K07372.01,FALSE POSITIVE,0,1,0,0,7.143708297,137.8041949,0.1620,5.83451,2.0268e+05,44.78,943.0,2368.60,5655.00,0.9920,290.614780,48.186771,14.170
10794405,K07373.01,FALSE POSITIVE,0,1,1,1,0.952377862,132.3351170,1.2480,4.08690,2.1223e+03,28.44,1713.0,390.80,5662.00,0.8630,290.688660,48.199200,14.713
10809677,K07374.01,FALSE POSITIVE,0,1,0,0,3.521050679,134.2185450,1.2660,3.53230,4.8798e+03,256.20,2434.0,337.20,5149.00,6.6190,296.478550,48.146160,13.942
10812541,K07375.01,CANDIDATE,0,0,0,0,4.848472450,131.9095400,0.1910,0.87400,5.5470e+02,1.51,667.0,11.40,4137.00,0.6470,297.304380,48.195271,14.849
11967004,K07499.01,FALSE POSITIVE,0,1,0,0,1.941635737,133.1097354,1.0710,2.46683,6.9814e+04,59.71,1728.0,1243.70,6525.00,1.1610,293.680730,50.300259,13.898
11968490,K07500.01,FALSE POSITIVE,0,1,0,0,0.539445498,131.8982990,1.2140,2.28210,2.5302e+04,68.65,2959.0,511.40,6486.00,1.4560,294.350160,50.351460,13.698
11970288,K07501.01,FALSE POSITIVE,0,1,0,0,20.710685300,134.0319200,1.2520,42.73700,1.0030e+03,89.55,1246.0,154.40,6956.00,2.8880,295.212550,50.316910,11.308
12004679,K07502.01,FALSE POSITIVE,0,1,0,0,2.521245368,132.8563627,0.2310,4.24027,4.1838e+05,56.59,1241.0,1495.40,5605.00,0.8540,286.425690,50.417019,13.231
12004680,K07503.01,FALSE POSITIVE,0,0,1,1,2.521227640,132.8697300,0.2980,2.24900,1.2730e+02,0.91,1177.0,8.90,5546.00,0.8100,286.427030,50.406300,15.301
12004689,K07504.01,FALSE POSITIVE,0,0,0,1,2.521270800,132.8596000,0.3286,2.70600,1.6330e+02,0.81,1003.0,7.80,5110.00,0.6370,286.431370,50.401440,15.894
12013615,K07505.01,FALSE POSITIVE,0,1,0,0,8.202869679,138.5109062,0.5610,7.29811,3.4594e+05,110.46,1190.0,6499.90,6060.00,1.6430,291.946410,50.481960,13.878
12016243,K07506.01,CANDIDATE,0,0,0,0,11.843611900,138.0037000,0.0670,6.04400,1.9930e+02,1.41,830.0,10.40,6077.00,0.9990,293.495640,50.480640,15.193
12022517,K07507.01,FALSE POSITIVE,0,1,0,0,3.442714533,132.3912568,1.1420,3.36034,6.0039e+04,47.02,1157.0,964.80,5819.00,0.8610,296.375370,50.486801,15.715
6307521,K01126.02,FALSE POSITIVE,0,0,1,1,475.917060000,588.8926000,1.2220,22.86000,9.6730e+02,28.22,221.0,15.30,5334.00,1.0040,297.753110,41.675991,15.259
7037540,K01347.02,FALSE POSITIVE,1,0,0,0,0.858285844,131.8790400,0.3323,1.79900,4.3400e+01,0.90,2274.0,10.80,5945.00,1.3460,293.020360,42.508835,14.808
11129738,K01427.02,CANDIDATE,0,0,0,0,4.884466440,135.2474400,0.7760,2.05700,2.2100e+02,0.84,579.0,9.10,3883.00,0.5170,287.857730,48.774109,15.840
10028792,K01574.04,CANDIDATE,0,0,0,0,8.977288800,133.4474800,0.7020,4.72000,9.7500e+01,1.79,1113.0,10.30,5597.00,1.6990,297.916870,46.965130,14.600
4860678,K01602.02,CANDIDATE,0,0,0,0,3.033593980,133.0835500,0.0230,4.02600,9.5600e+01,1.55,1529.0,12.30,5557.00,1.6160,297.796910,39.921371,14.943
5531953,K01681.04,CANDIDATE,0,0,0,0,21.913954900,148.5214400,1.2000,3.27100,5.8440e+02,10.39,303.0,11.80,3638.00,0.4200,291.285000,40.730049,15.855
4349442,K01803.03,FALSE POSITIVE,0,0,0,1,6.238315363,134.3054225,0.7070,2.50100,8.2900e+01,0.70,746.0,5.30,4914.00,0.7240,286.635530,39.488621,13.260
7765528,K01840.02,CANDIDATE,0,0,0,0,9.388821600,134.4214400,1.1400,4.15400,1.9270e+02,20.91,963.0,9.60,5846.00,1.2400,295.828700,43.425491,14.915
3327980,K06321.01,FALSE POSITIVE,0,1,0,0,2.115510941,131.9912200,0.4920,7.28770,4.1516e+05,191.42,2701.0,1351.50,7563.00,2.6380,287.176120,38.433498,12.119
3329643,K06322.01,FALSE POSITIVE,1,0,1,1,1.015044104,131.5640700,0.9840,10.99400,1.5820e+02,1.98,1979.0,33.60,5910.00,1.1240,287.771480,38.498711,14.956
3335816,K06323.01,FALSE POSITIVE,0,1,0,0,3.711013336,132.4882537,1.1920,3.31024,2.4989e+04,55.69,1436.0,757.00,6338.00,1.2470,289.698300,38.406609,12.084
3337438,K06324.01,FALSE POSITIVE,0,0,1,1,2.976062980,132.9637000,0.3630,4.12400,7.2200e+01,5.65,2615.0,17.80,5321.00,6.6690,290.140840,38.493809,13.498
3337548,K06325.01,FALSE POSITIVE,1,0,0,1,2.975860850,133.0352000,0.1170,4.51300,1.0590e+02,0.85,1135.0,9.10,5481.00,0.8350,290.166320,38.476440,15.669
3339538,K06326.01,FALSE POSITIVE,0,1,0,0,14.658013949,140.4756141,1.1410,3.03316,1.2964e+05,121.59,855.0,3361.50,5146.00,1.6260,290.739440,38.414139,13.391
3341934,K06327.01,FALSE POSITIVE,0,1,0,0,18.839487435,137.7695421,0.4210,5.62797,1.8272e+05,45.20,734.0,2003.10,6208.00,1.0240,291.386230,38.491470,15.291
3343866,K06328.01,FALSE POSITIVE,0,0,1,0,0.555973803,131.9658900,0.5630,1.27100,7.5300e+01,1.90,3049.0,23.30,5445.00,2.1170,291.866550,38.409081,13.755
4839180,K06456.01,FALSE POSITIVE,0,1,0,0,4.426344495,134.2311650,0.6680,5.84235,2.7614e+05,78.30,1316.0,732.50,6228.00,1.2260,292.837590,39.933830,13.501
4840263,K06457.01,FALSE POSITIVE,0,1,0,0,0.957823876,132.4148820,0.9920,3.72320,1.0469e+05,110.91,2649.0,454.10,5908.00,2.0330,293.121610,39.975552,13.988
4840818,K06458.01,FALSE POSITIVE,0,1,0,0,5.024768971,133.1201420,1.0380,3.82433,5.3046e+04,42.15,1159.0,696.50,6322.00,0.9890,293.279690,39.915760,14.355
4847832,K06459.01,FALSE POSITIVE,0,1,0,0,30.960216668,156.1595497,0.5800,15.43080,3.4041e+05,62.08,527.0,4578.30,5291.00,0.9260,295.076630,39.958279,12.450
4851217,K06460.01,FALSE POSITIVE,0,1,0,0,2.470283788,133.2518610,0.8040,7.83910,1.9383e+05,157.82,2657.0,967.70,7823.00,2.6750,295.834010,39.952259,11.108
4851338,K06461.01,FALSE POSITIVE,0,0,1,1,1.235164160,131.9930100,0.6780,4.71300,6.4600e+01,0.92,1866.0,13.00,6249.00,1.0760,295.862850,39.967110,15.005
4851356,K06462.01,FALSE POSITIVE,0,0,1,1,1.235134710,132.0046000,0.7160,5.44000,4.2800e+01,0.70,1743.0,12.00,5930.00,0.9970,295.865600,39.964100,14.712
4862332,K06463.01,FALSE POSITIVE,0,0,1,0,0.890333100,131.5337000,0.3220,2.64300,1.3410e+02,20.96,5714.0,10.80,4981.00,18.3740,298.161290,39.900970,13.915
4862625,K06464.01,FALSE POSITIVE,0,1,0,0,20.000242814,134.8202100,1.0040,5.00420,1.3138e+04,21.57,746.0,796.50,6373.00,1.0470,298.215090,39.955101,13.718
5393558,K06576.01,FALSE POSITIVE,0,1,0,0,10.217121652,137.2457336,0.7860,4.35647,2.0522e+05,81.10,994.0,3617.50,5931.00,1.3490,299.186770,40.501701,13.752
5397905,K06577.01,FALSE POSITIVE,0,0,1,0,0.618060842,131.6353300,0.9440,1.89200,2.5100e+01,0.51,1854.0,9.60,5339.00,0.7930,299.998200,40.550259,13.426
5444392,K06578.01,FALSE POSITIVE,0,1,0,0,0.759764419,131.7927631,0.5450,5.72501,3.9327e+05,138.54,2715.0,1728.10,5807.00,1.9090,290.517400,40.696812,11.378
5456979,K06579.01,CANDIDATE,0,0,0,0,2.652808200,131.5439000,0.4340,2.29700,1.5310e+02,1.17,1280.0,9.80,5778.00,0.9350,294.287780,40.692741,15.668
5460835,K06580.01,FALSE POSITIVE,0,1,0,0,21.539269242,144.1542761,0.9080,5.32432,1.4375e+05,53.00,674.0,2642.20,6136.00,0.9330,295.296910,40.661560,14.293
5462901,K06581.01,FALSE POSITIVE,0,1,0,0,5.270733213,136.1808530,0.4280,2.78220,2.9364e+05,37.93,693.0,553.00,4348.00,0.6780,295.755550,40.618660,15.953
5466109,K06582.01,CANDIDATE,0,0,0,0,2.431355420,133.9207700,0.1200,1.40100,1.2360e+02,1.07,1422.0,9.30,6231.00,0.9550,296.471800,40.681622,15.225
5471010,K06583.01,FALSE POSITIVE,1,0,1,1,12.423215800,141.7294000,0.2450,17.67000,2.6150e+02,1.30,685.0,23.60,5497.00,0.8090,297.547060,40.615742,15.639
6447326,K06711.01,FALSE POSITIVE,1,0,1,0,4.320693300,131.8905000,0.9730,50.68000,1.4790e+02,1.66,1205.0,35.70,6225.00,1.0310,293.268740,41.850719,15.604
6448768,K06712.01,FALSE POSITIVE,0,1,0,0,16.486796364,131.6041706,0.3090,7.06797,4.8943e+04,46.92,1053.0,3181.50,6020.00,2.0970,293.721830,41.873131,13.645
6449291,K06713.01,FALSE POSITIVE,0,0,0,1,5.776873400,133.6218000,0.9940,5.76200,7.1000e+01,3.13,1399.0,10.10,5473.00,2.1620,293.878630,41.856449,13.712
6449552,K06714.01,FALSE POSITIVE,0,1,0,0,20.148807707,135.8116283,0.2150,8.52557,5.2695e+05,68.52,631.0,3487.50,5547.00,0.9180,293.948940,41.855461,14.904
6452742,K06715.01,FALSE POSITIVE,0,1,0,0,0.687772143,131.8669185,1.1660,2.56725,4.0368e+04,46.27,2097.0,679.80,5885.00,0.9330,294.883510,41.800461,14.726
6464285,K06716.01,FALSE POSITIVE,0,1,0,0,0.843651274,131.9478111,0.4050,2.80468,3.0545e+05,39.98,1553.0,1509.30,5220.00,0.6950,297.670960,41.875980,13.826
6466939,K06717.01,FALSE POSITIVE,0,1,0,0,1.142946648,131.9010021,0.4790,3.40234,4.1255e+05,43.50,1293.0,1054.40,5058.00,0.6080,298.257480,41.850639,14.454
6468938,K06718.01,FALSE POSITIVE,0,1,0,0,7.217010987,135.4523674,1.2870,4.42150,7.8714e+04,89.71,1096.0,1307.00,6047.00,1.2110,298.690000,41.880852,13.272
8429014,K07885.01,FALSE POSITIVE,0,0,1,0,9.728696270,140.7157100,1.2740,5.62800,2.5220e+02,42.47,1126.0,19.10,6881.00,1.3510,291.173800,44.449799,13.542
7200301,K06844.01,FALSE POSITIVE,1,0,0,1,0.566791802,131.8173600,0.6790,2.20000,4.9300e+01,0.66,2040.0,15.60,5691.00,0.8870,291.768280,42.757221,14.702
7203179,K06845.01,FALSE POSITIVE,1,0,0,0,2.245738777,133.2650421,0.3970,8.61629,4.8349e+05,99.05,1737.0,2121.80,6508.00,1.3120,292.688810,42.748001,13.432
7203194,K06846.01,FALSE POSITIVE,0,1,1,1,2.245721170,133.2667800,0.5960,3.88000,4.8200e+01,0.74,1479.0,13.60,6158.00,1.0260,292.693760,42.760899,14.244
7204073,K06847.01,FALSE POSITIVE,1,0,0,1,0.566801906,131.7967300,0.1550,1.62600,8.9700e+01,0.55,1344.0,27.00,4208.00,0.5830,292.959260,42.799252,12.663
7212722,K06848.01,FALSE POSITIVE,0,1,0,0,2.316171991,132.3116360,0.7000,4.03025,2.5148e+05,49.53,1288.0,2338.30,5932.00,0.7950,295.375150,42.753780,13.969
7217088,K06849.01,CANDIDATE,0,0,0,0,12.544742430,139.5830400,0.1850,1.24000,2.6310e+02,1.88,840.0,10.80,5767.00,1.1590,296.395480,42.780140,15.082
7281217,K06851.01,FALSE POSITIVE,1,0,0,1,0.566810701,131.8076100,0.9820,6.19000,2.0000e+02,1.49,1921.0,45.90,5593.00,0.7520,291.528690,42.866970,15.644
7281229,K06852.01,FALSE POSITIVE,1,0,0,0,0.566813319,131.7876800,1.1960,3.75200,1.2910e+02,23.19,2313.0,17.00,6108.00,1.0300,291.533110,42.838470,15.972
8143170,K06976.01,FALSE POSITIVE,1,0,0,0,28.787257509,137.0941920,0.5590,13.95300,4.9618e+04,91.26,971.0,1292.00,5154.00,3.9810,281.089480,44.057941,12.850
8145789,K06977.01,FALSE POSITIVE,0,1,0,0,0.835315046,131.9570817,1.2240,2.45449,1.6876e+04,30.54,1490.0,939.50,5009.00,0.6900,282.752410,44.048721,15.314
